KOD WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
28,WARMIŃSKO-MAZURSKIE,IWONA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,GABRIELA,KOBIETA,6
28,WARMIŃSKO-MAZURSKIE,RITA,KOBIETA,5
28,WARMIŃSKO-MAZURSKIE,NIKOLA,KOBIETA,5
28,WARMIŃSKO-MAZURSKIE,JOLANTA,KOBIETA,5
28,WARMIŃSKO-MAZURSKIE,JANINA,KOBIETA,5
28,WARMIŃSKO-MAZURSKIE,BOŻENA,KOBIETA,5
28,WARMIŃSKO-MAZURSKIE,WANDA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,POLA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,PATRYCJA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,MILENA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,MARLENA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,LILIANNA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,KAMILA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,FAUSTYNA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,EMILIA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,DIANA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,ANIELA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,ALINA,KOBIETA,4
28,WARMIŃSKO-MAZURSKIE,SABINA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,OLGA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,MIA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,KORNELIA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,KAJA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,IZABELLA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,IZABELA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,GRAŻYNA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,GAJA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,DOMINIKA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,DARIA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,CELINA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,BOGUMIŁA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,AURORA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,ADRIANNA,KOBIETA,3
28,WARMIŃSKO-MAZURSKIE,STANISŁAWA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ROZALIA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ROMA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,RENATA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,NOEMI,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,NATASZA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,NAOMI,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,MELANIA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,MARIOLA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,LUCYNA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,KINGA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,KALINA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,JÓZEFA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ELIZA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ELEONORA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,DOBRAWA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,DANIELA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,CHARLOTTE,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,AURELIA,KOBIETA,2
28,WARMIŃSKO-MAZURSKIE,ANTONINA,KOBIETA,2
30,WIELKOPOLSKIE,MARIA,KOBIETA,770
30,WIELKOPOLSKIE,ANNA,KOBIETA,435
30,WIELKOPOLSKIE,MAGDALENA,KOBIETA,181
30,WIELKOPOLSKIE,ZOFIA,KOBIETA,166
30,WIELKOPOLSKIE,HELENA,KOBIETA,124
30,WIELKOPOLSKIE,KATARZYNA,KOBIETA,100
30,WIELKOPOLSKIE,EWA,KOBIETA,100
30,WIELKOPOLSKIE,WIKTORIA,KOBIETA,97
30,WIELKOPOLSKIE,ALEKSANDRA,KOBIETA,94
30,WIELKOPOLSKIE,MAŁGORZATA,KOBIETA,92
30,WIELKOPOLSKIE,BARBARA,KOBIETA,91
30,WIELKOPOLSKIE,ŁUCJA,KOBIETA,86
30,WIELKOPOLSKIE,JOANNA,KOBIETA,84
30,WIELKOPOLSKIE,ELŻBIETA,KOBIETA,74
30,WIELKOPOLSKIE,ANTONINA,KOBIETA,71
30,WIELKOPOLSKIE,MARTA,KOBIETA,69
30,WIELKOPOLSKIE,JULIA,KOBIETA,68
30,WIELKOPOLSKIE,TERESA,KOBIETA,67
30,WIELKOPOLSKIE,KRYSTYNA,KOBIETA,65
30,WIELKOPOLSKIE,WERONIKA,KOBIETA,61
30,WIELKOPOLSKIE,ALICJA,KOBIETA,58
30,WIELKOPOLSKIE,HANNA,KOBIETA,57
30,WIELKOPOLSKIE,ZUZANNA,KOBIETA,55
30,WIELKOPOLSKIE,MARIANNA,KOBIETA,54
30,WIELKOPOLSKIE,JADWIGA,KOBIETA,46
30,WIELKOPOLSKIE,GABRIELA,KOBIETA,46
30,WIELKOPOLSKIE,AGNIESZKA,KOBIETA,45
30,WIELKOPOLSKIE,URSZULA,KOBIETA,44
30,WIELKOPOLSKIE,ANASTAZJA,KOBIETA,44
30,WIELKOPOLSKIE,NATALIA,KOBIETA,42
30,WIELKOPOLSKIE,EMILIA,KOBIETA,41
30,WIELKOPOLSKIE,KAROLINA,KOBIETA,39
30,WIELKOPOLSKIE,JANINA,KOBIETA,37
30,WIELKOPOLSKIE,RITA,KOBIETA,35
30,WIELKOPOLSKIE,PAULINA,KOBIETA,35
30,WIELKOPOLSKIE,LAURA,KOBIETA,34
30,WIELKOPOLSKIE,KLARA,KOBIETA,33
30,WIELKOPOLSKIE,DOROTA,KOBIETA,32
30,WIELKOPOLSKIE,MAJA,KOBIETA,31
30,WIELKOPOLSKIE,IRENA,KOBIETA,30
30,WIELKOPOLSKIE,DANUTA,KOBIETA,29
30,WIELKOPOLSKIE,IZABELA,KOBIETA,28
30,WIELKOPOLSKIE,AMELIA,KOBIETA,28
30,WIELKOPOLSKIE,AGATA,KOBIETA,28
30,WIELKOPOLSKIE,STEFANIA,KOBIETA,27
30,WIELKOPOLSKIE,MONIKA,KOBIETA,26
30,WIELKOPOLSKIE,WANDA,KOBIETA,25
30,WIELKOPOLSKIE,LENA,KOBIETA,23
30,WIELKOPOLSKIE,OLIWIA,KOBIETA,22
30,WIELKOPOLSKIE,MICHALINA,KOBIETA,22
30,WIELKOPOLSKIE,ANIELA,KOBIETA,22
30,WIELKOPOLSKIE,PATRYCJA,KOBIETA,21
30,WIELKOPOLSKIE,HALINA,KOBIETA,21
30,WIELKOPOLSKIE,DOMINIKA,KOBIETA,21
30,WIELKOPOLSKIE,MARCELINA,KOBIETA,20
30,WIELKOPOLSKIE,BEATA,KOBIETA,20
30,WIELKOPOLSKIE,JOLANTA,KOBIETA,19
30,WIELKOPOLSKIE,RÓŻA,KOBIETA,18
30,WIELKOPOLSKIE,KINGA,KOBIETA,18
30,WIELKOPOLSKIE,NADIA,KOBIETA,17
30,WIELKOPOLSKIE,IWONA,KOBIETA,16
30,WIELKOPOLSKIE,GRAŻYNA,KOBIETA,16
30,WIELKOPOLSKIE,STANISŁAWA,KOBIETA,15
30,WIELKOPOLSKIE,JUSTYNA,KOBIETA,15
30,WIELKOPOLSKIE,JAGODA,KOBIETA,15
30,WIELKOPOLSKIE,FAUSTYNA,KOBIETA,15
30,WIELKOPOLSKIE,LILIANA,KOBIETA,14
30,WIELKOPOLSKIE,MATYLDA,KOBIETA,13
30,WIELKOPOLSKIE,LIDIA,KOBIETA,13
30,WIELKOPOLSKIE,POLA,KOBIETA,12
30,WIELKOPOLSKIE,OLGA,KOBIETA,12
30,WIELKOPOLSKIE,KLAUDIA,KOBIETA,12
30,WIELKOPOLSKIE,EWELINA,KOBIETA,12
30,WIELKOPOLSKIE,MIA,KOBIETA,11
30,WIELKOPOLSKIE,MARTYNA,KOBIETA,11
30,WIELKOPOLSKIE,ROZALIA,KOBIETA,10
30,WIELKOPOLSKIE,RENATA,KOBIETA,10
30,WIELKOPOLSKIE,KORNELIA,KOBIETA,10
30,WIELKOPOLSKIE,KONSTANCJA,KOBIETA,10
30,WIELKOPOLSKIE,IZABELLA,KOBIETA,10
30,WIELKOPOLSKIE,AURELIA,KOBIETA,10
30,WIELKOPOLSKIE,NIKOLA,KOBIETA,9
30,WIELKOPOLSKIE,LUCYNA,KOBIETA,9
30,WIELKOPOLSKIE,LILIANNA,KOBIETA,9
30,WIELKOPOLSKIE,KAMILA,KOBIETA,9
30,WIELKOPOLSKIE,DARIA,KOBIETA,9
30,WIELKOPOLSKIE,BOŻENA,KOBIETA,9
30,WIELKOPOLSKIE,SYLWIA,KOBIETA,8
30,WIELKOPOLSKIE,REGINA,KOBIETA,8
30,WIELKOPOLSKIE,LEOKADIA,KOBIETA,8
30,WIELKOPOLSKIE,JÓZEFA,KOBIETA,8
30,WIELKOPOLSKIE,IGA,KOBIETA,8
30,WIELKOPOLSKIE,BOGUMIŁA,KOBIETA,8
30,WIELKOPOLSKIE,BLANKA,KOBIETA,8
30,WIELKOPOLSKIE,NINA,KOBIETA,7
30,WIELKOPOLSKIE,MARZENA,KOBIETA,7
30,WIELKOPOLSKIE,MARIKA,KOBIETA,7
30,WIELKOPOLSKIE,GAJA,KOBIETA,7
30,WIELKOPOLSKIE,CECYLIA,KOBIETA,7
30,WIELKOPOLSKIE,ANGELIKA,KOBIETA,7
30,WIELKOPOLSKIE,WIOLETTA,KOBIETA,6
30,WIELKOPOLSKIE,WIESŁAWA,KOBIETA,6
30,WIELKOPOLSKIE,SARA,KOBIETA,6
30,WIELKOPOLSKIE,MIROSŁAWA,KOBIETA,6
30,WIELKOPOLSKIE,LUIZA,KOBIETA,6
30,WIELKOPOLSKIE,KARINA,KOBIETA,6
30,WIELKOPOLSKIE,GENOWEFA,KOBIETA,6
30,WIELKOPOLSKIE,CZESŁAWA,KOBIETA,6
30,WIELKOPOLSKIE,APOLONIA,KOBIETA,6
30,WIELKOPOLSKIE,ALINA,KOBIETA,6
30,WIELKOPOLSKIE,ADA,KOBIETA,6
30,WIELKOPOLSKIE,SABINA,KOBIETA,5
30,WIELKOPOLSKIE,NADZIEJA,KOBIETA,5
30,WIELKOPOLSKIE,MILENA,KOBIETA,5
30,WIELKOPOLSKIE,MELANIA,KOBIETA,5
30,WIELKOPOLSKIE,MALINA,KOBIETA,5
30,WIELKOPOLSKIE,JAGNA,KOBIETA,5
30,WIELKOPOLSKIE,FELICJA,KOBIETA,5
30,WIELKOPOLSKIE,ELIZA,KOBIETA,5
30,WIELKOPOLSKIE,ANITA,KOBIETA,5
30,WIELKOPOLSKIE,ROKSANA,KOBIETA,4
30,WIELKOPOLSKIE,OLIVIA,KOBIETA,4
30,WIELKOPOLSKIE,NICOLA,KOBIETA,4
30,WIELKOPOLSKIE,NELA,KOBIETA,4
30,WIELKOPOLSKIE,MARIOLA,KOBIETA,4
30,WIELKOPOLSKIE,LEA,KOBIETA,4
30,WIELKOPOLSKIE,KAZIMIERA,KOBIETA,4
30,WIELKOPOLSKIE,KALINA,KOBIETA,4
30,WIELKOPOLSKIE,KAJA,KOBIETA,4
30,WIELKOPOLSKIE,JAŚMINA,KOBIETA,4
30,WIELKOPOLSKIE,ILONA,KOBIETA,4
30,WIELKOPOLSKIE,IDA,KOBIETA,4
30,WIELKOPOLSKIE,FRANCISZKA,KOBIETA,4
30,WIELKOPOLSKIE,DAGMARA,KOBIETA,4
30,WIELKOPOLSKIE,BRONISŁAWA,KOBIETA,4
30,WIELKOPOLSKIE,BIANKA,KOBIETA,4
30,WIELKOPOLSKIE,BERNADETA,KOBIETA,4
30,WIELKOPOLSKIE,AMANDA,KOBIETA,4
30,WIELKOPOLSKIE,VANESSA,KOBIETA,3
30,WIELKOPOLSKIE,TOLA,KOBIETA,3
30,WIELKOPOLSKIE,SOFIA,KOBIETA,3
30,WIELKOPOLSKIE,SANCJA,KOBIETA,3
30,WIELKOPOLSKIE,RUT,KOBIETA,3
30,WIELKOPOLSKIE,PELAGIA,KOBIETA,3
30,WIELKOPOLSKIE,PAULA,KOBIETA,3
30,WIELKOPOLSKIE,OLA,KOBIETA,3
30,WIELKOPOLSKIE,OKSANA,KOBIETA,3
30,WIELKOPOLSKIE,MARLENA,KOBIETA,3
30,WIELKOPOLSKIE,LILLA,KOBIETA,3
30,WIELKOPOLSKIE,KLEMENTYNA,KOBIETA,3
30,WIELKOPOLSKIE,JUDYTA,KOBIETA,3
30,WIELKOPOLSKIE,INKA,KOBIETA,3
30,WIELKOPOLSKIE,HENRYKA,KOBIETA,3
30,WIELKOPOLSKIE,GRACE,KOBIETA,3
30,WIELKOPOLSKIE,FRANCESCA,KOBIETA,3
30,WIELKOPOLSKIE,EMMA,KOBIETA,3
30,WIELKOPOLSKIE,ELEONORA,KOBIETA,3
30,WIELKOPOLSKIE,DONATA,KOBIETA,3
30,WIELKOPOLSKIE,DIANA,KOBIETA,3
30,WIELKOPOLSKIE,DANIELA,KOBIETA,3
30,WIELKOPOLSKIE,CELINA,KOBIETA,3
30,WIELKOPOLSKIE,BOGUSŁAWA,KOBIETA,3
30,WIELKOPOLSKIE,ANETA,KOBIETA,3
30,WIELKOPOLSKIE,WALENTYNA,KOBIETA,2
30,WIELKOPOLSKIE,VIOLETTA,KOBIETA,2
30,WIELKOPOLSKIE,SOPHIE,KOBIETA,2
30,WIELKOPOLSKIE,SOPHIA,KOBIETA,2
30,WIELKOPOLSKIE,SANDRA,KOBIETA,2
30,WIELKOPOLSKIE,SALOMEA,KOBIETA,2
30,WIELKOPOLSKIE,ROMA,KOBIETA,2
30,WIELKOPOLSKIE,OTYLIA,KOBIETA,2
30,WIELKOPOLSKIE,OFELIA,KOBIETA,2
30,WIELKOPOLSKIE,NEL,KOBIETA,2
30,WIELKOPOLSKIE,MARIE,KOBIETA,2
30,WIELKOPOLSKIE,MARCJANNA,KOBIETA,2
30,WIELKOPOLSKIE,MALWINA,KOBIETA,2
30,WIELKOPOLSKIE,LUNA,KOBIETA,2
30,WIELKOPOLSKIE,LUKRECJA,KOBIETA,2
30,WIELKOPOLSKIE,LUCJA,KOBIETA,2
30,WIELKOPOLSKIE,LILI,KOBIETA,2
30,WIELKOPOLSKIE,JULIANNA,KOBIETA,2
30,WIELKOPOLSKIE,JÓZEFINA,KOBIETA,2
30,WIELKOPOLSKIE,HONORATA,KOBIETA,2
30,WIELKOPOLSKIE,FLORENTYNA,KOBIETA,2
30,WIELKOPOLSKIE,ESTERA,KOBIETA,2
30,WIELKOPOLSKIE,ERNESTYNA,KOBIETA,2
30,WIELKOPOLSKIE,ELSIE,KOBIETA,2
30,WIELKOPOLSKIE,ELENA,KOBIETA,2
30,WIELKOPOLSKIE,DALIA,KOBIETA,2
30,WIELKOPOLSKIE,CHARLOTTE,KOBIETA,2
30,WIELKOPOLSKIE,AURORA,KOBIETA,2
30,WIELKOPOLSKIE,ANTONIA,KOBIETA,2
30,WIELKOPOLSKIE,ANDŻELIKA,KOBIETA,2
30,WIELKOPOLSKIE,ALDONA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ANNA,KOBIETA,181
32,ZACHODNIOPOMORSKIE,MARIA,KOBIETA,179
32,ZACHODNIOPOMORSKIE,ZOFIA,KOBIETA,89
32,ZACHODNIOPOMORSKIE,MAGDALENA,KOBIETA,62
32,ZACHODNIOPOMORSKIE,ALEKSANDRA,KOBIETA,59
32,ZACHODNIOPOMORSKIE,HELENA,KOBIETA,58
32,ZACHODNIOPOMORSKIE,EWA,KOBIETA,58
32,ZACHODNIOPOMORSKIE,MAŁGORZATA,KOBIETA,54
32,ZACHODNIOPOMORSKIE,KATARZYNA,KOBIETA,53
32,ZACHODNIOPOMORSKIE,JULIA,KOBIETA,48
32,ZACHODNIOPOMORSKIE,BARBARA,KOBIETA,48
32,ZACHODNIOPOMORSKIE,WIKTORIA,KOBIETA,46
32,ZACHODNIOPOMORSKIE,ELŻBIETA,KOBIETA,42
32,ZACHODNIOPOMORSKIE,ZUZANNA,KOBIETA,38
32,ZACHODNIOPOMORSKIE,NATALIA,KOBIETA,38
32,ZACHODNIOPOMORSKIE,KRYSTYNA,KOBIETA,36
32,ZACHODNIOPOMORSKIE,ALICJA,KOBIETA,35
32,ZACHODNIOPOMORSKIE,TERESA,KOBIETA,34
32,ZACHODNIOPOMORSKIE,ANASTAZJA,KOBIETA,34
32,ZACHODNIOPOMORSKIE,DANUTA,KOBIETA,33
32,ZACHODNIOPOMORSKIE,MAJA,KOBIETA,32
32,ZACHODNIOPOMORSKIE,AGNIESZKA,KOBIETA,32
32,ZACHODNIOPOMORSKIE,HANNA,KOBIETA,31
32,ZACHODNIOPOMORSKIE,JOANNA,KOBIETA,29
32,ZACHODNIOPOMORSKIE,ANTONINA,KOBIETA,29
32,ZACHODNIOPOMORSKIE,WERONIKA,KOBIETA,28
32,ZACHODNIOPOMORSKIE,MICHALINA,KOBIETA,27
32,ZACHODNIOPOMORSKIE,MARTA,KOBIETA,27
32,ZACHODNIOPOMORSKIE,LAURA,KOBIETA,26
32,ZACHODNIOPOMORSKIE,JANINA,KOBIETA,26
32,ZACHODNIOPOMORSKIE,EMILIA,KOBIETA,26
32,ZACHODNIOPOMORSKIE,KAROLINA,KOBIETA,25
32,ZACHODNIOPOMORSKIE,RÓŻA,KOBIETA,24
32,ZACHODNIOPOMORSKIE,IRENA,KOBIETA,23
32,ZACHODNIOPOMORSKIE,PAULINA,KOBIETA,22
32,ZACHODNIOPOMORSKIE,LENA,KOBIETA,22
32,ZACHODNIOPOMORSKIE,OLIWIA,KOBIETA,21
32,ZACHODNIOPOMORSKIE,JADWIGA,KOBIETA,21
32,ZACHODNIOPOMORSKIE,IZABELA,KOBIETA,21
32,ZACHODNIOPOMORSKIE,GABRIELA,KOBIETA,21
32,ZACHODNIOPOMORSKIE,AMELIA,KOBIETA,21
32,ZACHODNIOPOMORSKIE,ŁUCJA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,KLARA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,DOROTA,KOBIETA,19
32,ZACHODNIOPOMORSKIE,MARIANNA,KOBIETA,18
32,ZACHODNIOPOMORSKIE,JOLANTA,KOBIETA,17
32,ZACHODNIOPOMORSKIE,BEATA,KOBIETA,17
32,ZACHODNIOPOMORSKIE,AGATA,KOBIETA,17
32,ZACHODNIOPOMORSKIE,LILIANA,KOBIETA,15
32,ZACHODNIOPOMORSKIE,PATRYCJA,KOBIETA,14
32,ZACHODNIOPOMORSKIE,IWONA,KOBIETA,14
32,ZACHODNIOPOMORSKIE,BLANKA,KOBIETA,14
32,ZACHODNIOPOMORSKIE,KAMILA,KOBIETA,13
32,ZACHODNIOPOMORSKIE,HALINA,KOBIETA,13
32,ZACHODNIOPOMORSKIE,MONIKA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,ANIELA,KOBIETA,12
32,ZACHODNIOPOMORSKIE,MARTYNA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,KLAUDIA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,DOMINIKA,KOBIETA,11
32,ZACHODNIOPOMORSKIE,WANDA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,NADIA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,KINGA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,KAJA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,GRAŻYNA,KOBIETA,10
32,ZACHODNIOPOMORSKIE,WIESŁAWA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,URSZULA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,STANISŁAWA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,SARA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,POLA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,MARCELINA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,KORNELIA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,JUSTYNA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,BOŻENA,KOBIETA,9
32,ZACHODNIOPOMORSKIE,SANDRA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,NIKOLA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,MIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,LIDIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,JAGODA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,IGA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,DARIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,AURELIA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,ANGELIKA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,ALINA,KOBIETA,8
32,ZACHODNIOPOMORSKIE,SYLWIA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,LUCYNA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,LILIANNA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,ADRIANNA,KOBIETA,7
32,ZACHODNIOPOMORSKIE,STEFANIA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,ROKSANA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,RITA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,OLIMPIA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,OLGA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,MIROSŁAWA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,MATYLDA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,MARIKA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,KONSTANCJA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,IDA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,EWELINA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,EDYTA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,ANETA,KOBIETA,6
32,ZACHODNIOPOMORSKIE,WIOLETTA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,WIOLETA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,ROZALIA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,RENATA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,NINA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,KAZIMIERA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,HENRYKA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,GAJA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,BOGUSŁAWA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,BOGUMIŁA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,BIANKA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,ANITA,KOBIETA,5
32,ZACHODNIOPOMORSKIE,WŁADYSŁAWA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,PAULA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,NELA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,NEL,KOBIETA,4
32,ZACHODNIOPOMORSKIE,MILENA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,MARZENA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,LIWIA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,JUDYTA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,INGA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,FELICJA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,EMMA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,BERNADETA,KOBIETA,4
32,ZACHODNIOPOMORSKIE,WALENTYNA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,SABINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,NATASZA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MELANIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MARLENA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,MALWINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,LILA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,KARINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,JOWITA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,HONORATA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,FRANCISZKA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,EUGENIA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ESTERA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ELIZA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,DIANA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,DAGMARA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,CZESŁAWA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,BALBINA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ADRIANA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ADA,KOBIETA,3
32,ZACHODNIOPOMORSKIE,ZOJA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,WIERA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,VIOLETTA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,VICTORIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,STELLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SONIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,SOFIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,NICOLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MIECZYSŁAWA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,MALINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,KALINA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JULITA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JÓZEFA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,JACQUELINE,KOBIETA,2
32,ZACHODNIOPOMORSKIE,IZABELLA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,HANNAH,KOBIETA,2
32,ZACHODNIOPOMORSKIE,GLORIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,FAUSTYNA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,EVA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ELWIRA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ELENA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,DALIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,CLAUDIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,BRONISŁAWA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ARLETA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,APOLONIA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ANIKA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ANDŻELIKA,KOBIETA,2
32,ZACHODNIOPOMORSKIE,ALEXANDRA,KOBIETA,2
,Brak województwa rejestracji urodzenia,MARIA,KOBIETA,2
,Brak województwa rejestracji urodzenia,MAŁGORZATA,KOBIETA,2
